name,seq,date,time,cov,corpus,fuzzing
local,5,2024-04-17 18:34:07.64,195790,5902,8,477764
local,5,2024-04-17 18:34:10.65,198800,5902,8,485783
local,5,2024-04-17 18:34:13.66,201810,5902,8,493867
local,5,2024-04-17 18:34:16.67,204820,5902,8,501089
local,5,2024-04-17 18:34:19.69,207840,5902,8,508511
local,5,2024-04-17 18:34:22.69,210840,5902,8,516064
local,5,2024-04-17 18:34:25.70,213850,5902,8,523724
local,5,2024-04-17 18:34:28.71,216860,5902,8,531102
local,5,2024-04-17 18:34:31.71,219860,5902,8,538490
local,5,2024-04-17 18:34:34.72,222870,5902,8,546227
local,5,2024-04-17 18:34:37.73,225880,5902,8,554072
local,5,2024-04-17 18:34:40.74,228890,5902,8,561498
local,5,2024-04-17 18:34:43.75,231900,5902,8,568517
local,5,2024-04-17 18:34:46.75,234900,5902,8,575983
local,5,2024-04-17 18:34:49.77,237920,5902,8,583759
local,5,2024-04-17 18:34:52.79,240940,5902,8,591286
local,5,2024-04-17 18:34:55.80,243950,5902,8,598510
local,5,2024-04-17 18:34:58.81,246960,5902,8,606858
local,5,2024-04-17 18:35:01.81,249960,5902,8,614819
local,5,2024-04-17 18:35:04.83,252980,5902,8,622333
local,5,2024-04-17 18:35:07.84,255990,5902,8,629584
local,5,2024-04-17 18:35:10.85,259000,5902,8,637430
local,5,2024-04-17 18:35:13.85,262000,5902,8,645607
local,5,2024-04-17 18:35:16.85,265000,5902,8,652813
local,5,2024-04-17 18:35:19.86,268010,5902,8,660054
local,5,2024-04-17 18:35:22.87,271020,5902,8,667993
local,5,2024-04-17 18:35:25.89,274040,5902,8,675694
local,5,2024-04-17 18:35:28.91,277060,5902,8,683493
local,5,2024-04-17 18:35:31.92,280070,5902,8,691209
local,5,2024-04-17 18:35:34.93,283080,5902,8,699334
local,5,2024-04-17 18:35:37.95,286100,5902,8,706431
local,5,2024-04-17 18:35:40.96,289110,5902,8,714286
local,5,2024-04-17 18:35:43.97,292120,5902,8,721853
local,5,2024-04-17 18:35:46.98,295130,5902,8,729328
local,5,2024-04-17 18:35:49.99,298140,5902,8,737184
local,5,2024-04-17 18:35:53.00,301150,5902,8,744738
local,5,2024-04-17 18:35:56.01,304160,5902,8,752461
local,5,2024-04-17 18:35:59.03,307180,5902,8,760210
local,5,2024-04-17 18:36:02.04,310190,5902,8,767661
local,5,2024-04-17 18:36:05.05,313200,5902,8,775499
local,5,2024-04-17 18:36:08.06,316210,5902,8,783207
local,5,2024-04-17 18:36:11.07,319220,5902,8,790898
local,5,2024-04-17 18:36:14.08,322230,5902,8,798395
local,5,2024-04-17 18:36:17.09,325240,5902,8,806001
local,5,2024-04-17 18:36:20.11,328260,5902,8,813730
local,5,2024-04-17 18:36:23.13,331280,5902,8,821643
local,5,2024-04-17 18:36:26.15,334300,5902,8,829800
local,5,2024-04-17 18:36:29.15,337300,5902,8,837319
local,5,2024-04-17 18:36:32.17,340320,5902,8,844384
local,5,2024-04-17 18:36:35.17,343320,5902,8,852592
local,5,2024-04-17 18:36:38.19,346340,5902,8,860217
local,5,2024-04-17 18:36:41.19,349340,5902,8,867788
local,5,2024-04-17 18:36:44.21,352360,5902,8,875175
local,5,2024-04-17 18:36:47.21,355360,5902,8,883304
local,5,2024-04-17 18:36:50.23,358380,5902,8,891663
local,5,2024-04-17 18:36:53.23,361380,5902,8,898959
local,5,2024-04-17 18:36:56.25,364400,5902,8,905968
local,5,2024-04-17 18:36:59.27,367420,5902,8,914356
local,5,2024-04-17 18:37:02.29,370440,5902,8,922234
local,5,2024-04-17 18:37:05.29,373440,5902,8,929830
local,5,2024-04-17 18:37:08.30,376450,5902,8,937255
local,5,2024-04-17 18:37:11.30,379450,5902,8,944328
local,5,2024-04-17 18:37:14.32,382470,5902,8,949642
local,5,2024-04-17 18:37:17.33,385480,5902,8,955003
local,5,2024-04-17 18:37:20.34,388490,5902,8,961214
local,5,2024-04-17 18:37:23.34,391490,5902,8,968668
local,5,2024-04-17 18:37:26.35,394500,5902,8,975783
local,5,2024-04-17 18:37:29.37,397520,5902,8,982486
local,5,2024-04-17 18:37:32.38,400530,5902,8,988912
local,5,2024-04-17 18:37:35.39,403540,5902,8,992207
local,5,2024-04-17 18:37:38.12,406270,5902,8,992510
remote,5,2024-04-17 17:16:23.36,0,4003,0,0
remote,5,2024-04-17 17:16:26.36,3000,4107,0,0
remote,5,2024-04-17 17:16:29.36,6000,4107,1,101
remote,5,2024-04-17 17:16:32.36,9000,4107,2,938
remote,5,2024-04-17 17:16:35.36,12000,4167,3,1923
remote,5,2024-04-17 17:16:38.36,15000,4167,3,2024
remote,5,2024-04-17 17:16:41.36,18000,4474,4,2125
remote,5,2024-04-17 17:16:44.36,21000,4644,4,2226
remote,5,2024-04-17 17:16:47.37,24010,4644,4,2226
remote,5,2024-04-17 17:16:50.37,27010,5875,4,2226
remote,5,2024-04-17 17:16:53.37,30010,5875,4,2226
remote,5,2024-04-17 17:16:56.37,33010,5875,4,2428
remote,5,2024-04-17 17:16:59.37,36010,5875,4,2428
remote,5,2024-04-17 17:17:02.37,39010,5875,4,2529
remote,5,2024-04-17 17:17:05.37,42010,5875,5,2797
remote,5,2024-04-17 17:17:08.38,45020,5875,7,2999
remote,5,2024-04-17 17:17:11.38,48020,5875,7,3302
remote,5,2024-04-17 17:17:14.38,51020,5875,7,3302
remote,5,2024-04-17 17:17:17.38,54020,5875,7,3302
remote,5,2024-04-17 17:17:20.38,57020,5875,7,3403
remote,5,2024-04-17 17:17:23.38,60020,5875,7,3504
remote,5,2024-04-17 17:17:26.38,63020,5875,7,3908
remote,5,2024-04-17 17:17:29.39,66030,5875,7,4615
remote,5,2024-04-17 17:17:32.39,69030,5888,8,5322
remote,5,2024-04-17 17:17:35.40,72040,5888,8,6205
remote,5,2024-04-17 17:17:38.41,75050,5888,8,6811
remote,5,2024-04-17 17:17:41.41,78050,5888,8,6811
remote,5,2024-04-17 17:17:44.41,81050,5888,8,6811
remote,5,2024-04-17 17:17:47.41,84050,5888,8,7316
remote,5,2024-04-17 17:17:50.41,87050,5888,8,8602
remote,5,2024-04-17 17:17:53.41,90050,5888,8,9101
remote,5,2024-04-17 17:17:56.41,93050,5888,8,9303
remote,5,2024-04-17 17:17:59.42,96060,5888,8,10725
remote,5,2024-04-17 17:18:02.42,99060,5888,8,11230
remote,5,2024-04-17 17:18:05.42,102060,5888,8,11230
remote,5,2024-04-17 17:18:08.42,105060,5888,8,11331
remote,5,2024-04-17 17:18:11.42,108060,5888,8,11331
remote,5,2024-04-17 17:18:14.42,111060,5888,8,11331
remote,5,2024-04-17 17:18:17.42,114060,5888,8,11331
remote,5,2024-04-17 17:18:20.43,117070,5888,8,11533
remote,5,2024-04-17 17:18:23.43,120070,5888,8,11533
remote,5,2024-04-17 17:18:26.44,123080,5888,8,12341
remote,5,2024-04-17 17:18:29.44,126080,5888,8,13250
remote,5,2024-04-17 17:18:32.44,129080,5891,9,15953
remote,5,2024-04-17 17:18:35.44,132080,5891,9,19629
remote,5,2024-04-17 17:18:38.44,135080,5891,9,22562
remote,5,2024-04-17 17:18:41.44,138080,5891,9,27616
remote,5,2024-04-17 17:18:44.45,141090,5891,9,32334
remote,5,2024-04-17 17:18:47.45,144090,5891,9,37590
remote,5,2024-04-17 17:18:50.45,147090,5891,9,41575
remote,5,2024-04-17 17:18:53.45,150090,5891,9,43622
remote,5,2024-04-17 17:18:56.45,153090,5891,9,44275
remote,5,2024-04-17 17:18:59.46,156100,5891,9,44275
remote,5,2024-04-17 17:19:02.46,159100,5891,9,45909
remote,5,2024-04-17 17:19:05.46,162100,5891,9,49503
remote,5,2024-04-17 17:19:08.46,165100,5891,9,51999
remote,5,2024-04-17 17:19:11.46,168100,5891,9,55845
remote,5,2024-04-17 17:19:14.47,171110,5891,9,59195
remote,5,2024-04-17 17:19:17.47,174110,5891,9,65303
remote,5,2024-04-17 17:19:20.47,177110,5891,9,70985
remote,5,2024-04-17 17:19:23.47,180110,5891,9,77105
remote,5,2024-04-17 17:19:26.47,183110,5891,9,81420
remote,5,2024-04-17 17:19:29.47,186110,5891,9,85305
remote,5,2024-04-17 17:19:32.47,189110,5891,9,90373
remote,5,2024-04-17 17:19:35.47,192110,5891,9,96203
remote,5,2024-04-17 17:19:38.48,195120,5891,9,104000
remote,5,2024-04-17 17:19:41.48,198120,5891,9,110438
remote,5,2024-04-17 17:19:44.48,201120,5926,10,116407
remote,5,2024-04-17 17:19:47.48,204120,5926,10,123005
remote,5,2024-04-17 17:19:50.49,207130,5926,10,129545
remote,5,2024-04-17 17:19:53.49,210130,5926,10,133990
remote,5,2024-04-17 17:19:56.49,213130,5926,10,139284
remote,5,2024-04-17 17:19:59.49,216130,5926,10,144443
remote,5,2024-04-17 17:20:02.50,219140,5926,10,149440
remote,5,2024-04-17 17:20:05.50,222140,5926,10,155467
remote,5,2024-04-17 17:20:08.50,225140,5926,10,161837
remote,5,2024-04-17 17:20:11.50,228140,5926,10,168075
remote,5,2024-04-17 17:20:14.50,231140,5926,10,174503
remote,5,2024-04-17 17:20:17.52,234160,5926,10,181901
remote,5,2024-04-17 17:20:20.52,237160,5926,10,189831
remote,5,2024-04-17 17:20:23.53,240170,5926,10,197538
remote,5,2024-04-17 17:20:26.53,243170,5926,10,205597
remote,5,2024-04-17 17:20:29.53,246170,5926,10,213636
remote,5,2024-04-17 17:20:32.53,249170,5926,10,221434
remote,5,2024-04-17 17:20:35.54,252180,5926,10,229420
remote,5,2024-04-17 17:20:38.56,255200,5926,10,237637
remote,5,2024-04-17 17:20:41.57,258210,5926,10,246399
remote,5,2024-04-17 17:20:44.57,261210,5926,10,254820
remote,5,2024-04-17 17:20:47.57,264210,5926,10,263562
remote,5,2024-04-17 17:20:50.57,267210,5926,10,272146
remote,5,2024-04-17 17:20:53.58,270220,5926,10,280788
remote,5,2024-04-17 17:20:56.60,273240,5926,10,289753
remote,5,2024-04-17 17:20:59.62,276260,5926,10,298555
remote,5,2024-04-17 17:21:02.64,279280,5926,10,307309
remote,5,2024-04-17 17:21:05.66,282300,5926,10,315607
remote,5,2024-04-17 17:21:08.68,285320,5926,10,324536
remote,5,2024-04-17 17:21:11.70,288340,5926,10,333551
remote,5,2024-04-17 17:21:14.71,291350,5926,10,342379
remote,5,2024-04-17 17:21:17.72,294360,5926,10,351372
remote,5,2024-04-17 17:21:20.74,297380,5926,10,360155
remote,5,2024-04-17 17:21:23.76,300400,5926,10,368859
remote,5,2024-04-17 17:21:26.78,303420,5926,10,377820
remote,5,2024-04-17 17:21:29.78,306420,5926,10,386855
remote,5,2024-04-17 17:21:32.80,309440,5926,10,395497
remote,5,2024-04-17 17:21:35.81,312450,5926,10,404314
remote,5,2024-04-17 17:21:38.81,315450,5926,10,413099
remote,5,2024-04-17 17:21:41.81,318450,5926,10,422115
remote,5,2024-04-17 17:21:44.82,321460,5926,10,430908
remote,5,2024-04-17 17:21:47.84,324480,5926,10,439538
remote,5,2024-04-17 17:21:50.85,327490,5926,10,448381
remote,5,2024-04-17 17:21:53.86,330500,5926,10,457149
remote,5,2024-04-17 17:21:56.88,333520,5926,10,465915
remote,5,2024-04-17 17:21:59.90,336540,5926,10,475028
remote,5,2024-04-17 17:22:02.92,339560,5926,10,483746
remote,5,2024-04-17 17:22:05.94,342580,5926,10,492655
remote,5,2024-04-17 17:22:08.94,345580,5926,10,501414
remote,5,2024-04-17 17:22:11.96,348600,5926,10,510389
remote,5,2024-04-17 17:22:14.97,351610,5926,10,519205
remote,5,2024-04-17 17:22:17.98,354620,5926,10,527918
remote,5,2024-04-17 17:22:20.98,357620,5926,10,536646
remote,5,2024-04-17 17:22:24.00,360640,5926,10,545483
remote,5,2024-04-17 17:22:27.02,363660,5926,10,554328
remote,5,2024-04-17 17:22:30.04,366680,5926,10,563254
remote,5,2024-04-17 17:22:33.04,369680,5926,10,572143
remote,5,2024-04-17 17:22:36.06,372700,5926,10,581155
remote,5,2024-04-17 17:22:39.08,375720,5926,10,590034
remote,5,2024-04-17 17:22:42.10,378740,5926,10,599032
remote,5,2024-04-17 17:22:45.11,381750,5926,10,607826
remote,5,2024-04-17 17:22:48.12,384760,5926,10,616805
remote,5,2024-04-17 17:22:51.14,387780,5926,10,625674
remote,5,2024-04-17 17:22:54.14,390780,5926,10,634373
remote,5,2024-04-17 17:22:57.15,393790,5926,10,643200
remote,5,2024-04-17 17:23:00.16,396800,5926,10,652216
remote,5,2024-04-17 17:23:03.18,399820,5926,10,660706
remote,5,2024-04-17 17:23:06.19,402830,5926,10,669534
remote,5,2024-04-17 17:23:09.20,405840,5926,10,678286
remote,5,2024-04-17 17:23:12.22,408860,5926,10,687288
remote,5,2024-04-17 17:23:15.22,411860,5926,10,696085
remote,5,2024-04-17 17:23:18.24,414880,5926,10,705256
remote,5,2024-04-17 17:23:21.26,417900,5926,10,713783
remote,5,2024-04-17 17:23:24.28,420920,5926,10,722654
remote,5,2024-04-17 17:23:27.28,423920,5926,10,731421
remote,5,2024-04-17 17:23:30.30,426940,5926,10,740123
remote,5,2024-04-17 17:23:33.31,429950,5926,10,749019
remote,5,2024-04-17 17:23:36.34,432980,5926,10,758007
remote,5,2024-04-17 17:23:39.36,436000,5926,10,766827
remote,5,2024-04-17 17:23:42.38,439020,5926,10,775577
remote,5,2024-04-17 17:23:45.38,442020,5926,10,784320
remote,5,2024-04-17 17:23:48.40,445040,5926,10,793247
remote,5,2024-04-17 17:23:51.41,448050,5926,10,801987
remote,5,2024-04-17 17:23:54.42,451060,5926,10,810921
remote,5,2024-04-17 17:23:57.44,454080,5926,10,819746
remote,5,2024-04-17 17:24:00.46,457100,5926,10,828632
remote,5,2024-04-17 17:24:03.48,460120,5926,10,837254
remote,5,2024-04-17 17:24:06.49,463130,5926,10,846235
remote,5,2024-04-17 17:24:09.49,466130,5926,10,855005
remote,5,2024-04-17 17:24:12.49,469130,5926,10,864069
remote,5,2024-04-17 17:24:15.50,472140,5926,10,872801
remote,5,2024-04-17 17:24:18.51,475150,5926,10,881516
remote,5,2024-04-17 17:24:21.52,478160,5926,10,890230
remote,5,2024-04-17 17:24:24.53,481170,5926,10,899103
remote,5,2024-04-17 17:24:27.53,484170,5926,10,907835
remote,5,2024-04-17 17:24:30.54,487180,5926,10,916666
remote,5,2024-04-17 17:24:33.56,490200,5926,10,925080
remote,5,2024-04-17 17:24:36.48,493120,5926,10,925383
local,6,2024-04-17 18:37:41.95,0,5867,5,5280
local,6,2024-04-17 18:37:44.97,3020,5902,6,12708
local,6,2024-04-17 18:37:47.97,6020,5902,6,20601
local,6,2024-04-17 18:37:50.99,9040,5902,6,28563
local,6,2024-04-17 18:37:53.99,12040,5902,6,36411
local,6,2024-04-17 18:37:56.99,15040,5902,6,43681
local,6,2024-04-17 18:38:00.01,18060,5902,6,52590
local,6,2024-04-17 18:38:03.03,21080,5902,6,60147
local,6,2024-04-17 18:38:06.03,24080,5902,6,68310
local,6,2024-04-17 18:38:09.05,27100,5902,6,75962
local,6,2024-04-17 18:38:12.07,30120,5902,6,84529
local,6,2024-04-17 18:38:15.07,33120,5902,6,91784
local,6,2024-04-17 18:38:18.08,36130,5902,6,99908
local,6,2024-04-17 18:38:21.09,39140,5902,6,107636
local,6,2024-04-17 18:38:24.10,42150,5902,6,116232
local,6,2024-04-17 18:38:27.10,45150,5902,6,123777
local,6,2024-04-17 18:38:30.11,48160,5902,6,131849
local,6,2024-04-17 18:38:33.11,51160,5902,6,139056
local,6,2024-04-17 18:38:36.11,54160,5902,6,147654
local,6,2024-04-17 18:38:39.12,57170,5902,6,155231
local,6,2024-04-17 18:38:42.13,60180,5902,6,163144
local,6,2024-04-17 18:38:45.15,63200,5902,6,170416
local,6,2024-04-17 18:38:48.17,66220,5902,6,179346
local,6,2024-04-17 18:38:51.17,69220,5902,6,186990
local,6,2024-04-17 18:38:54.19,72240,5902,6,194871
local,6,2024-04-17 18:38:57.20,75250,5902,6,202356
local,6,2024-04-17 18:39:00.20,78250,5902,6,210700
local,6,2024-04-17 18:39:03.21,81260,5902,6,218091
local,6,2024-04-17 18:39:06.23,84280,5902,6,226086
local,6,2024-04-17 18:39:09.25,87300,5902,6,233563
local,6,2024-04-17 18:39:12.27,90320,5902,6,241711
local,6,2024-04-17 18:39:15.28,93330,5902,6,249180
local,6,2024-04-17 18:39:18.29,96340,5902,6,257366
local,6,2024-04-17 18:39:21.29,99340,5902,6,264781
local,6,2024-04-17 18:39:24.29,102340,5902,6,273403
local,6,2024-04-17 18:39:27.31,105360,5902,6,280969
local,6,2024-04-17 18:39:30.33,108380,5902,6,288881
local,6,2024-04-17 18:39:33.34,111390,5902,6,296441
local,6,2024-04-17 18:39:36.35,114400,5902,6,305228
local,6,2024-04-17 18:39:39.35,117400,5902,6,312989
local,6,2024-04-17 18:39:42.36,120410,5902,6,320918
local,6,2024-04-17 18:39:45.37,123420,5902,6,328560
local,6,2024-04-17 18:39:48.37,126420,5902,6,336833
local,6,2024-04-17 18:39:51.39,129440,5902,6,344249
local,6,2024-04-17 18:39:54.41,132460,5902,6,352380
local,6,2024-04-17 18:39:57.43,135480,5902,6,360355
local,6,2024-04-17 18:40:00.45,138500,5902,6,368483
local,6,2024-04-17 18:40:03.46,141510,5902,6,375632
local,6,2024-04-17 18:40:06.47,144520,5902,6,383500
local,6,2024-04-17 18:40:09.49,147540,5902,6,391285
local,6,2024-04-17 18:40:12.51,150560,5902,6,399807
local,6,2024-04-17 18:40:15.52,153570,5902,6,407079
local,6,2024-04-17 18:40:18.53,156580,5902,6,415291
local,6,2024-04-17 18:40:21.55,159600,5902,6,422927
local,6,2024-04-17 18:40:24.55,162600,5902,6,431588
local,6,2024-04-17 18:40:27.57,165620,5902,6,438557
local,6,2024-04-17 18:40:30.57,168620,5902,6,446115
local,6,2024-04-17 18:40:33.57,171620,5902,6,453771
local,6,2024-04-17 18:40:36.58,174630,5902,6,462498
local,6,2024-04-17 18:40:39.58,177630,5902,6,469897
local,6,2024-04-17 18:40:42.59,180640,5902,6,477920
local,6,2024-04-17 18:40:45.61,183660,5902,6,485167
local,6,2024-04-17 18:40:48.62,186670,5902,6,494229
local,6,2024-04-17 18:40:51.64,189690,5902,6,501878
local,6,2024-04-17 18:40:54.65,192700,5902,6,509295
local,6,2024-04-17 18:40:57.67,195720,5902,6,516408
local,6,2024-04-17 18:41:00.67,198720,5902,6,524323
local,6,2024-04-17 18:41:03.69,201740,5902,6,531924
local,6,2024-04-17 18:41:06.71,204760,5902,6,540010
local,6,2024-04-17 18:41:09.72,207770,5902,6,547376
local,6,2024-04-17 18:41:12.73,210780,5902,6,555555
local,6,2024-04-17 18:41:15.75,213800,5902,6,563357
local,6,2024-04-17 18:41:18.75,216800,5902,6,571455
local,6,2024-04-17 18:41:21.75,219800,5902,6,579411
local,6,2024-04-17 18:41:24.76,222810,5902,6,587341
local,6,2024-04-17 18:41:27.76,225810,5902,6,595148
local,6,2024-04-17 18:41:30.77,228820,5902,6,603248
local,6,2024-04-17 18:41:33.77,231820,5902,6,610986
local,6,2024-04-17 18:41:36.79,234840,5902,6,619766
local,6,2024-04-17 18:41:39.80,237850,5902,6,627309
local,6,2024-04-17 18:41:42.81,240860,5902,6,635396
local,6,2024-04-17 18:41:45.81,243860,5902,6,643248
local,6,2024-04-17 18:41:48.82,246870,5902,6,652006
local,6,2024-04-17 18:41:51.83,249880,5902,6,658808
local,6,2024-04-17 18:41:54.85,252900,5902,6,666558
local,6,2024-04-17 18:41:57.87,255920,5902,6,674082
local,6,2024-04-17 18:42:00.89,258940,5902,6,682719
local,6,2024-04-17 18:42:03.91,261960,5902,6,689837
local,6,2024-04-17 18:42:06.93,264980,5902,6,698082
local,6,2024-04-17 18:42:09.93,267980,5902,6,705790
local,6,2024-04-17 18:42:12.94,270990,5902,6,713961
local,6,2024-04-17 18:42:15.95,274000,5902,6,721478
local,6,2024-04-17 18:42:18.97,277020,5902,6,729557
local,6,2024-04-17 18:42:21.99,280040,5902,6,737171
local,6,2024-04-17 18:42:24.99,283040,5902,6,745882
local,6,2024-04-17 18:42:28.01,286060,5902,6,753339
local,6,2024-04-17 18:42:31.02,289070,5902,6,760923
local,6,2024-04-17 18:42:34.03,292080,5902,6,768276
local,6,2024-04-17 18:42:37.04,295090,5902,6,776531
local,6,2024-04-17 18:42:40.07,298120,5902,6,784704
local,6,2024-04-17 18:42:43.08,301130,5902,6,792751
local,6,2024-04-17 18:42:46.09,304140,5902,6,800548
local,6,2024-04-17 18:42:49.09,307140,5902,6,809159
local,6,2024-04-17 18:42:52.09,310140,5902,6,817318
local,6,2024-04-17 18:42:55.11,313160,5902,6,824189
local,6,2024-04-17 18:42:58.11,316160,5902,6,831730
local,6,2024-04-17 18:43:01.12,319170,5902,6,839497
local,6,2024-04-17 18:43:04.12,322170,5902,6,846919
local,6,2024-04-17 18:43:07.13,325180,5902,6,854672
local,6,2024-04-17 18:43:10.13,328180,5902,6,862125
local,6,2024-04-17 18:43:13.15,331200,5902,6,870916
local,6,2024-04-17 18:43:16.17,334220,5902,6,878305
local,6,2024-04-17 18:43:19.17,337220,5902,6,886092
local,6,2024-04-17 18:43:22.19,340240,5902,6,893357
local,6,2024-04-17 18:43:25.19,343240,5902,6,901764
local,6,2024-04-17 18:43:28.19,346240,5902,6,908933
local,6,2024-04-17 18:43:31.21,349260,5902,6,916839
local,6,2024-04-17 18:43:34.22,352270,5902,6,923930
local,6,2024-04-17 18:43:37.23,355280,5902,6,930475
local,6,2024-04-17 18:43:40.25,358300,5902,6,936541
local,6,2024-04-17 18:43:43.25,361300,5902,6,942647
local,6,2024-04-17 18:43:46.26,364310,5902,6,949694
local,6,2024-04-17 18:43:49.27,367320,5902,6,956895
local,6,2024-04-17 18:43:52.29,370340,5902,6,964561
local,6,2024-04-17 18:43:55.31,373360,5902,6,971963
local,6,2024-04-17 18:43:58.32,376370,5902,6,979658
local,6,2024-04-17 18:44:01.35,379400,5902,6,987497
local,6,2024-04-17 18:44:04.35,382400,5902,6,992085
local,6,2024-04-17 18:44:05.96,384010,5902,6,992388
remote,6,2024-04-17 17:25:11.28,0,3312,0,0
remote,6,2024-04-17 17:25:14.28,3000,4104,0,0
remote,6,2024-04-17 17:25:17.28,6000,4104,0,0
remote,6,2024-04-17 17:25:20.29,9010,4104,0,0
remote,6,2024-04-17 17:25:23.29,12010,4104,0,0
remote,6,2024-04-17 17:25:26.29,15010,4411,0,0
remote,6,2024-04-17 17:25:29.29,18010,4411,0,0
remote,6,2024-04-17 17:25:32.29,21010,4411,0,0
remote,6,2024-04-17 17:25:35.29,24010,4411,0,0
remote,6,2024-04-17 17:25:38.30,27020,4411,0,0
remote,6,2024-04-17 17:25:41.30,30020,4411,0,0
remote,6,2024-04-17 17:25:44.30,33020,4411,1,101
remote,6,2024-04-17 17:25:47.30,36020,4411,2,303
remote,6,2024-04-17 17:25:50.31,39030,4438,2,350
remote,6,2024-04-17 17:25:53.31,42030,4441,4,653
remote,6,2024-04-17 17:25:56.31,45030,4457,7,2096
remote,6,2024-04-17 17:25:59.31,48030,4457,7,3207
remote,6,2024-04-17 17:26:02.31,51030,4457,7,3308
remote,6,2024-04-17 17:26:05.31,54030,4457,7,3308
remote,6,2024-04-17 17:26:08.31,57030,4457,7,3308
remote,6,2024-04-17 17:26:11.31,60030,4457,7,3308
remote,6,2024-04-17 17:26:14.31,63030,4457,7,3308
remote,6,2024-04-17 17:26:17.31,66030,4457,7,3510
remote,6,2024-04-17 17:26:20.32,69040,4457,7,3510
remote,6,2024-04-17 17:26:23.32,72040,4457,7,3510
remote,6,2024-04-17 17:26:26.32,75040,4457,7,3510
remote,6,2024-04-17 17:26:29.32,78040,4457,7,3510
remote,6,2024-04-17 17:26:32.32,81040,4457,7,3510
remote,6,2024-04-17 17:26:35.33,84050,4457,7,3510
remote,6,2024-04-17 17:26:38.33,87050,4457,7,3510
remote,6,2024-04-17 17:26:41.33,90050,4457,8,3611
remote,6,2024-04-17 17:26:44.33,93050,4457,8,3791
remote,6,2024-04-17 17:26:47.33,96050,4457,8,3791
remote,6,2024-04-17 17:26:50.33,99050,4457,8,4047
remote,6,2024-04-17 17:26:53.33,102050,4457,8,4047
remote,6,2024-04-17 17:26:56.33,105050,4457,8,4047
remote,6,2024-04-17 17:26:59.36,108080,4457,8,4510
remote,6,2024-04-17 17:27:02.36,111080,4457,8,5621
remote,6,2024-04-17 17:27:05.36,114080,4457,8,5621
remote,6,2024-04-17 17:27:08.36,117080,4457,8,5621
remote,6,2024-04-17 17:27:11.36,120080,4457,8,5722
remote,6,2024-04-17 17:27:14.37,123090,4457,8,6429
remote,6,2024-04-17 17:27:17.37,126090,4457,8,6732
remote,6,2024-04-17 17:27:20.37,129090,4457,8,7742
remote,6,2024-04-17 17:27:23.37,132090,4457,8,8594
remote,6,2024-04-17 17:27:26.37,135090,4457,8,8594
remote,6,2024-04-17 17:27:29.37,138090,4457,8,8594
remote,6,2024-04-17 17:27:32.37,141090,5182,8,10574
remote,6,2024-04-17 17:27:35.38,144100,5894,9,13786
remote,6,2024-04-17 17:27:38.38,147100,5894,9,18140
remote,6,2024-04-17 17:27:41.38,150100,5894,9,20733
remote,6,2024-04-17 17:27:44.38,153100,5894,9,23627
remote,6,2024-04-17 17:27:47.38,156100,5929,10,25868
remote,6,2024-04-17 17:27:50.38,159100,5929,10,25868
remote,6,2024-04-17 17:27:53.39,162110,5929,10,25868
remote,6,2024-04-17 17:27:56.41,165130,5929,10,27898
remote,6,2024-04-17 17:27:59.41,168130,5929,10,28201
remote,6,2024-04-17 17:28:02.41,171130,5929,10,28201
remote,6,2024-04-17 17:28:05.41,174130,5929,10,30365
remote,6,2024-04-17 17:28:08.41,177130,5929,10,33845
remote,6,2024-04-17 17:28:11.41,180130,5929,10,39493
remote,6,2024-04-17 17:28:14.42,183140,5929,10,45873
remote,6,2024-04-17 17:28:17.42,186140,5929,10,49740
remote,6,2024-04-17 17:28:20.42,189140,5929,10,52703
remote,6,2024-04-17 17:28:23.42,192140,5929,10,55238
remote,6,2024-04-17 17:28:26.42,195140,5929,10,58058
remote,6,2024-04-17 17:28:29.42,198140,5929,10,61596
remote,6,2024-04-17 17:28:32.43,201150,5929,10,64442
remote,6,2024-04-17 17:28:35.43,204150,5929,10,65250
remote,6,2024-04-17 17:28:38.43,207150,5929,10,65250
remote,6,2024-04-17 17:28:41.43,210150,5929,10,65250
remote,6,2024-04-17 17:28:44.44,213160,5929,10,65250
remote,6,2024-04-17 17:28:47.45,216170,5929,10,66965
remote,6,2024-04-17 17:28:50.46,219180,5929,10,73568
remote,6,2024-04-17 17:28:53.48,222200,5929,10,81029
remote,6,2024-04-17 17:28:56.48,225200,5929,10,89324
remote,6,2024-04-17 17:28:59.49,228210,5929,10,97958
remote,6,2024-04-17 17:29:02.50,231220,5929,10,106636
remote,6,2024-04-17 17:29:05.50,234220,5929,10,115428
remote,6,2024-04-17 17:29:08.52,237240,5929,10,124036
remote,6,2024-04-17 17:29:11.54,240260,5929,10,132977
remote,6,2024-04-17 17:29:14.54,243260,5929,10,141446
remote,6,2024-04-17 17:29:17.55,246270,5929,10,149376
remote,6,2024-04-17 17:29:20.57,249290,5929,10,158164
remote,6,2024-04-17 17:29:23.59,252310,5929,10,167050
remote,6,2024-04-17 17:29:26.61,255330,5929,10,175958
remote,6,2024-04-17 17:29:29.61,258330,5929,10,184907
remote,6,2024-04-17 17:29:32.62,261340,5929,10,192635
remote,6,2024-04-17 17:29:35.62,264340,5929,10,200747
remote,6,2024-04-17 17:29:38.62,267340,5929,10,208875
remote,6,2024-04-17 17:29:41.63,270350,5929,10,216600
remote,6,2024-04-17 17:29:44.63,273350,5929,10,224546
remote,6,2024-04-17 17:29:47.63,276350,5929,10,232581
